Station,Lat,Lon
WALLACE,38.91114,-101.58536
CAMPO 7.8 NE,37.1782,-102.4708
SHALLOWATER 0.4 ESE,33.6876,-101.9853
RED LODGE 3.0 SW,45.1613,-109.2911
ABERDEEN REGIONAL AP,45.4433,-98.413
SNOWSTORM MTN,41.34,-116.98
MAX,47.8213,-101.2922
MELLETTE 4 W,45.155,-98.5826
FORT LEWIS,37.2309,-108.0514
HOMESTEAD 5 E,48.4188,-104.4558
HALEAKALA SUMMIT 338,20.71667,-156.26666
LANGTRY,29.8097,-101.5604
IDEAL 1.4 NE,43.5574,-99.9012
HASTINGS MUNICIPAL AP,40.6005,-98.4258
PINETOP 2E,34.124,-109.922
VERNON 4E,39.9488,-102.2456
SPOKANE WFO,47.6812,-117.6267
LIBERTY 15 SW,39.4915,-102.8229
GOLDEN 3SW,39.7197,-105.2471
HAZEN 0.4 ESE,47.2983,-101.6178
FOX 2SE,64.9591,-147.6261
DESCANSO 0.3 WNW,32.8538,-116.6212
PULLMAN MOSCOW REGIONAL AP,46.74389,-117.10861
HALFWAY,44.8773,-117.1095
MCCAMEY,31.1331,-102.2218
ABERDEEN 3 E,45.45531,-98.41413
TWITCHELL DAM,34.988,-120.3211
TAYLOR PARK,38.8183,-106.6086
NAVAJO WHISKEY CK,36.18,-108.95
FOSTER CITY 1.3 SW,37.5488,-122.2587
VERNON 3.6 NNE,39.9774,-102.2507
LAMOILLE 2N,40.7441,-115.4856
FLOMOT 4 NE,34.2675,-100.9336
GLASGOW WFO,48.2063,-106.6255
GLASGOW INTERNATIONAL AP,48.2138,-106.6214
BUFFALO 1SW MESONET,36.8313,-99.641
MORGAN CREEK,44.84,-114.27
SENORITA DIVIDE #2,36.0,-106.83
QUARTZ MOUNTAIN,42.32,-120.83
GANN VALLEY 7.8 WNW,44.08,-99.13
NORCATUR 3.1 WSW,39.8127,-100.2421
ELWOOD 8 S,40.4767,-99.8861
WOLFFORTH 4.6 S,33.4414,-102.0177
FLASHER,46.458,-101.2
HONOKOHAU HARBOR  68.14,19.6787,-156.02139
CHIRICAHUA NATIONAL MONUMENT,32.0061,-109.3572
HARRISON,42.6858,-103.8841
MONTROSE 11 ENE,38.544,-107.6928
WINDY PEAK,42.28,-105.58
MERTZON 12NNW,31.43644,-100.87806
PIERRE RGNL AP,44.38139,-100.28555
OLTON,34.1798,-102.1355
NORCATUR 3WSW,39.81346,-100.24173
GLASGOW 46 SW,47.7086,-107.2658
HINSDALE 21 SW,48.1279,-107.3111
NEW HARMONY,37.4637,-113.2896
IDAHO FALLS 16 SE,43.3455,-111.7847
PLYMOUTH,41.87402,-112.1487
BONDURANT,43.2065,-110.3913
DRAKE 9 NE,48.0475,-100.31
STICKNEY MILL,43.86,-114.21
OWL CREEK,43.66,-109.01
MARQUETTE,44.3,-109.24
MC NARY 2N,34.1141,-109.8588
WHITMAN 5 ENE,42.068,-101.445
ELKHART,37.0057,-101.8866
DOLAND,44.89244,-98.10256
LAKE YELLOWSTONE,44.56211,-110.3986
ARNETT 8WSW MESONET,36.07194,-99.90306
CAMAS CREEK DIVIDE,43.27,-115.35
CAVE MOUNTAIN,39.16,-114.61
SILVIES,42.75,-118.69
GOLD AXE CAMP,48.95,-118.99
CHEYENNE 1 N,35.62639,-99.66806
CONCORD WASTEWATER PLANT,37.9833,-122.0692
RAUVILLE 2 W,44.9733,-97.1494
CLINES CORNERS,35.00278,-105.66278
GROTON,45.4469,-98.0952
WALLACE 2W,40.8433,-101.2094
ACAMPO 5NE,38.2177,-121.2013
DURANGO 0.8 SSW,37.2736,-107.8749
LANDER AIRPORT,42.81538,-108.72611
KEYSTONE RIDGE,64.9156,-148.2711
GALLEGOS PEAK,36.19,-105.56
GRACE,42.5872,-111.7275
MARYSVILLE YUBA COUNTY AP,39.1019,-121.5677
NORTON 9SSE,39.74094,-99.83599
GATE,36.85,-100.0569
PRESHO 13.8 NW,44.0385,-100.2656
LITTLEFIELD,33.8692,-102.2592
HAZELTON 4NW,46.5203,-100.3478
ROARING SPRINGS,33.89833,-100.86028
CONCORD 0.8 WNW,37.9783,-122.0134
MINNEOLA 4.1 SSE,37.385,-99.998
SAN FRANCISCO INTERNATIONAL AP,37.6197,-122.3647
COLORADO SPRINGS 5.0 ENE,38.8504,-104.7307
PINE BLUFFS 1ESE,41.1799,-104.0573
LONG VALLEY JCT,37.49,-112.51
EAST WILLOW CREEK,39.31,-109.53
HOLLADAY 0.5 ESE,40.6657,-111.8115
WRAY,40.0715,-102.2329
LANDER 11 SSE,42.6754,-108.6686
AFTON,42.73303,-110.92168
NATURAL BRIDGE,34.322,-111.4532
SAN CLEMENTE DAM,36.4375,-121.7092
GANN VALLEY,44.0344,-98.9869
HYSHAM 25 SSE,45.9352,-107.1375
FOXHOLM 7 N,48.4583,-101.5697
DENVER CITY,32.9619,-102.8219
SHALLOWATER,33.6877,-101.9854
FIELDING LAKE,63.2,-145.63
BELLEMONT WFO,35.2302,-111.8221
YANKEE RESERVOIR,37.75,-112.78
STERLING CITY,31.8347,-100.9827
GREELEY,41.5462,-98.5331
LOS ALAMOS 13 W,35.8584,-106.5214
HASTINGS 2.0 WNW,40.5949,-98.427
RYE 1SW,37.9137,-104.9484
QUINTER,39.0667,-100.239
MT RUSHMORE NATL MEM,43.8769,-103.4578
FORT STOCKTON 38SE,30.5599,-102.3654
CRESTON,48.1889,-114.1343
AKRON FULTON INTERNATIONAL AP,41.0375,-81.46417
HARLINGEN RIO GRANDE VALLEY INTL AP,26.22806,-97.65417
PANHANDLE,35.3513,-101.3897
PORTAL 4 SW,31.8834,-109.2056
LEAD,44.3544,-103.7431
JACKSON,43.4863,-110.7615
SPOKANE 17 SSW,47.4174,-117.5264
MURDO,43.8878,-100.7075
ULYSSES 3NE,37.5984,-101.2907
ULYSSES 3.8 ENE,37.599,-101.2911
WHITE ROCK DAM,45.8619,-96.565
MORRISVILLE STOWE STATE AP,44.53444,-72.61444
ROSCOE,45.4526,-99.3358
BLUFF CITY,37.0763,-97.8699
BOOKER,36.4533,-100.5394
TRENTON,41.9153,-111.9127
HOXIE,39.35698,-100.44179
ZION NATIONAL PARK,37.2091,-112.9814
SAN ANTONIO SINK,36.86,-106.23
MORGAN HILL 4.5 NW,37.1725,-121.703
ASHLAND,42.2127,-122.7144
MEDFORD ROGUE VALLEY INTL AP,42.3811,-122.8722
CLAY CENTER 6 ESE,40.5033,-97.9372
PULLMAN 2 NW,46.7602,-117.1861
CULBERTSON,40.2332,-100.8301
BUSBY,45.5397,-106.9597
EUREKA,45.76542,-99.6222
SAN JUAN BAUTISTA 0.5 S,36.8393,-121.5375
WOLVERINE,44.8,-109.66
HESPERUS 4.9 SE,37.2268,-107.9723
SHAMROCK #2,35.215,-100.2502
THOMPSON FALLS PH,47.5932,-115.3595
GRACE 5.6 SSE,42.5038,-111.6805
EUREKA 0.3 SSE,45.7652,-99.6216
KEARNEY 4 NE,40.7258,-99.0133
OURAY NO. 2,38.0263,-107.6725
PAYSON,34.2326,-111.3446
FROHNER MEADOW,46.44,-112.19
ELGIN,46.4088,-101.8419
STONY GORGE RESERVOIR,39.5861,-122.5341
BIG BEAR LAKE,34.243,-116.917
GLENNVILLE,35.7269,-118.7006
LIDGERWOOD,46.0725,-97.1461
PARADISE,31.9352,-109.2187
ONIDA 4 NW,44.7323,-100.1447
PLAINS,33.18694,-102.82806
MOBEETIE 7 N,35.6251,-100.4464
LITTLE GRASSY,37.49,-113.85
REDWOOD CITY,37.4767,-122.2386
CHAFFEE 5 NE,46.7958,-97.2686
NORTON DAM,39.81136,-99.93863
OKARCHE,35.7272,-97.9811
MADRID,40.8508,-101.5427
DALHART,36.0605,-102.521
CURRANT CREEK,40.36,-111.09
COTTONWOOD WEIR,40.6189,-111.7836
BIG TUJUNGA DAM FC46,34.29481,-118.18849
YELLOWPINE,44.9628,-115.496
CARLYLE 13 NW,46.7446,-104.309
GETTYSBURG,45.0194,-99.9402
QUINTER 8.0 N,39.1816,-100.2573
BRUSETT 3 N,47.4647,-107.3114
CHAMBERLAIN 5 S,43.735,-99.3119
MILLER,44.5177,-98.9815
PORT TOWNSEND 0.6 SE,48.1171,-122.7685
CHAMA,36.9177,-106.578
VAIL,39.6394,-106.3538
CARRINGTON 4 N,47.5088,-99.1211
ANDOVER NO. 2,45.4136,-97.9063
SPRINGVIEW 2NW,42.8389,-99.7781
ANCHORAGE HILLSIDE,61.11,-149.67
SACRAMENTO EXECUTIVE AP,38.5069,-121.495
PORPHYRY CREEK,38.49,-106.34
GOOSEBERRY RS UP,38.79,-111.69
BURGESS JUNCTION,44.7741,-107.5216
PRESTON,42.0933,-111.8826
GLENBROOK,39.0753,-119.9411
MILESVILLE 5 NE,44.5208,-101.6192
WESTCLIFFE 6.2 W,38.1195,-105.5777
HOWARD 5.3 W,44.005,-97.6294
ROSALIA,47.2325,-117.3626
RIDGE 3.8 NE,45.0917,-104.9763
HURON 6.8 NNE,44.4567,-98.174
WILDCAT,33.76,-109.48
CHALENDER,35.26,-112.06
SUMMIT RANCH,39.72,-106.16
NICOLAUS #2,38.9261,-121.5447
MC CLUSKY,47.4825,-100.4444
HEBBRONVILLE 13.6 E,27.3403,-98.465
LOGAN 5 SW EXP FARM,41.6661,-111.8913
MYSTIC LAKE,45.2436,-109.7311
PORT TOWNSEND 5.2 WSW,48.0862,-122.879
TALKEETNA AP,62.32,-150.095
GRAND CANYON VISITOR CENTER,36.0597,-112.1098
WAIPIO HEIGHTS 824.2,21.41972,-158.00583
LIHUE 1.3 NE,21.987,-159.338
ST. FRANCIS 8NW,39.8305,-101.9189
APISHAPA,37.33,-105.07
SAINT ELMO,38.7,-106.37
BRUMLEY,39.09,-106.54
SNOW MOUNTAIN,43.95,-119.54
TIPTON,44.66,-118.43
ARTHUR,41.56972,-101.69139
MC LAUGHLIN,45.8134,-100.8072
SAND CREEK,47.5775,-108.7283
AMBER,35.1639,-97.8846
WAUBAY NATL WILD LIFE,45.4247,-97.327
ANTONINO 4.5 WSW,38.7555,-99.4579
NOTLA 3 SE,36.1013,-100.5894
SODA SPRINGS 0.3 W,42.659,-111.5923
JAMESTOWN 38 WSW,46.7702,-99.4778
BEAVER SPRING,36.33,-109.06
BLACK PINE,46.41,-113.43
NOGAL 4.6 SSE,33.4926,-105.6903
AGUA CANYON,37.52,-112.27
LONESOME BEAVER,38.08,-110.77
SAGE CREEK BASIN,41.4,-107.26
GRAVE SPRINGS,43.47,-107.24
COZAD 2S,40.8591,-99.9788
CLARK NO2,44.88194,-97.73417
BIG LAKE 2,31.2001,-101.4626
BORGER,35.6364,-101.4542
RETROP,35.1584,-99.3665
SELBY,45.51,-100.0355
KYLE 2 E,43.4402,-102.14306
LAMESA 1 SSE,32.7228,-101.9456
ALEXANDER LAKE,61.75,-150.89
ASHLAND 0.5 N,42.1975,-122.7004
LAKE CREEK R.S.,44.21,-118.64
TIMBER CREEK,44.03,-109.18
NORTHPORT,48.8742,-117.8668
SAN BENITO 0.9 SSE,26.1244,-97.6306
MALTA 35 S,47.8418,-107.9556
SARATOGA 0.5 N,37.2748,-122.0227
SPUR,33.47917,-100.87611
WARD 4.6 NE,40.1103,-105.4391
AKRON 11.1 NNE,40.3038,-103.1114
SEILING 3 N,36.18222,-98.92083
BRYANT 0.1 ENE,40.4665,-90.0922
TAYLOR BUTTE,42.69,-121.43
SEMINOLE,32.7131,-102.6596
WESTPORT 2 NW,45.6766,-98.5298
LAVERNE 6S,36.62278,-99.89528
VICTOR 4 N,45.9202,-96.8308
CAMBRIDGE,40.2847,-100.1433
OKLAHOMA CITY WILEY POST AP,35.53417,-97.64694
PLAZA,48.0267,-101.9625
SAN LUIS OBISPO POLY,35.3056,-120.6619
ASHTON 1N,44.0707,-111.4565
EDMOND 6.2 NNW,35.7516,-97.4652
ECHO LAKE,39.66,-105.59
BEAR RIVER,40.06,-107.01
LEMHI RIDGE,44.99,-113.44
TOLBY,36.47,-105.19
PINETOP-LAKESIDE 4.0 ESE,34.1109,-109.9003
BROWNSVILLE S PADRE ISLAND INTL AP,25.9141,-97.423
MINOT EXP STATION,48.1802,-101.2963
ASHTABULA COUNTY AP,41.77806,-80.69583
SACRAMENTO 5ESE,38.5552,-121.4183
NEW SALEM 5NW,46.8925,-101.4897
MONITOR PASS,38.67,-119.61
CLAYTON SPRINGS,37.97,-111.83
SUBLETTE 7WSW,37.4415,-100.9793
KNIGHTS FERRY 5.2 WSW,37.7892,-120.7518
STRATFORD 7SW,45.23384,-98.39967
ENTIAT 12.2 NW,47.798,-120.4014
COLUMBIA 8 N,45.7251,-98.3023
DESCANSO 0.8 N,32.8651,-116.6175
PARK 2.8 S,39.0703,-100.3652
BROWNS VALLEY,45.5959,-96.8284
ASPERMONT,33.1524,-100.2333
WAIKII     100.00,19.8614,-155.6506
EUSTIS 2 NW,40.6864,-100.0536
ANSELMO 2 SE,41.5975,-99.8258
LAKE ALAN HENRY,33.06417,-101.04889
LITTLE CHENA RIDGE,65.12,-146.73
HOURGLASS LAKE,40.58,-105.63
LEES,32.082,-101.4842
HOBBLE CREEK,40.19,-111.36
NORTH PLATTE REGIONAL AP,41.1213,-100.6694
IROQUOIS,44.3647,-97.8486
CUTLER DAM,41.8328,-112.0558
DODGE CITY 11.0 SSE,37.6163,-99.9246
SLUMGULLION,37.99,-107.2
TROUSDALE 1 NE,37.8235,-99.0781
NORTHEAST ENTRANCE,45.01,-110.01
GASCON,35.8917,-105.4481
WRIGLEY CREEK,39.13,-111.35
UPPER JOES VALLEY,39.42,-111.25
LOGAN RADIO KVNU,41.735,-111.8564
KINGSTON,32.9163,-107.7087
SANDY 2.0 ESE,40.5566,-111.8208
COUPEVILLE 1 S,48.2072,-122.6913
DRIGGS,43.7306,-111.1125
HEALY,38.6002,-100.6196
ALEXANDRIA,43.6513,-97.7847
FLAGSTAFF 6.8 NW,35.256,-111.7404
WILSONVILLE,40.1119,-100.1047
SHARON SPRINGS,38.8962,-101.7515
RANSOM 2NE,38.6532,-99.9002
SEVENTYSIX CREEK,41.74,-115.47
COUNTY LINE,45.19,-118.55
GARDNER PEAK,37.4,-113.46
SEELEY CREEK,39.31,-111.43
COLD SPRINGS,43.28,-109.45
OXFORD 6NNW,40.3283,-99.6522
HENSHAW DAM,33.2372,-116.7614
MOSBY 4 ENE,47.022,-107.8224
SAYRE 5.8 NW,35.3557,-99.7083
ORLAND,39.7458,-122.1997
SAN FRANCISCO OCEANSIDE,37.728,-122.5052
EVERGREEN 13.7 SE,48.0754,-114.0822
WAKEENEY,39.0147,-99.8721
COTTONWOOD 2 WSW,46.0336,-116.3919
CARMEN,36.58333,-98.45
ST. MARY 1 SSW,48.7412,-113.433
TROUSDALE 3.6 NE,37.8391,-99.0369
GARFIELD R.S.,43.61,-113.93
DODGE CITY REGIONAL AP,37.7686,-99.9678
VACAS LOCAS,36.03,-106.81
WINTERS,38.5252,-121.9777
WATERTOWN REGIONAL AP,44.9047,-97.1494
HAYS 9.3 SSE,38.7543,-99.2627
HAT CREEK,40.9316,-121.5433
ATLANTIC CITY,42.4941,-108.7288
BISMARCK MUNICIPAL AP,46.7825,-100.7572
GRASSY BUTTE 2ENE,47.4011,-103.2072
EDISON,40.2763,-99.7836
COUPEVILLE 0.5 WNW,48.2198,-122.6859
PAGOSA SPRINGS 6 WNW,37.3115,-107.1195
FARGO HECTOR INTL AP,46.9253,-96.8111
SISSETON MUNICIPAL AP,45.66889,-96.99139
GREENSBURG 0.1 NNW,37.6073,-99.2925
HYDE PARK 1.0 SSW,41.7844,-111.8205
SOLDIER R.S.,43.48,-114.83
LONG VALLEY,44.79,-116.09
JEFFERSON,36.7222,-97.7904
EAST RIM DIVIDE,43.13,-110.2
LITTLE WARM,43.5,-109.75
NAPA COUNTY AIRPORT,38.2102,-122.2847
ASPEN 1SW,39.1852,-106.838
BLACKS FORK JCT,40.96,-110.58
ABERDEEN 35 WNW,45.7115,-99.1296
THOMPSON FALLS 9.3 NW,47.6939,-115.4767
STANLEY 3 NNW,48.3566,-102.4116
SENECA,45.0605,-99.51
CASTROVILLE 1.6 ENE,36.7764,-121.7284
FALL RIVER MILLS,41.008,-121.435
FARGO 3.0 NE,46.911,-96.7797
MILLER,40.9283,-99.3886
TELAQUANA LAKE,60.98,-153.92
STATE LINE,41.99,-120.72
LILY POND,37.38,-106.55
SCHWARTZ LAKE,44.85,-113.84
SUN CITY 6S,37.2817,-98.9251
PORCUPINE,46.11,-110.47
SISSETON,45.6656,-97.0393
RUXTON PARK,38.8416,-104.9742
WILLIAMS,35.2413,-112.1929
TRAPPER LAKE,40.0,-107.24
COPELAND LAKE,40.21,-105.57
MULHALL 1 SE,36.0483,-97.39
MOSCOW 1.7 N,46.7544,-117.0005
FRANKLIN #2,40.0952,-98.945
MULESHOE 19 S,33.9557,-102.774
COMSTOCK 29.7 NW,30.0643,-101.4083
ATWOOD 8SSE,39.698,-101.0039
PORT ALSWORTH 1 SW,60.1951,-154.3196
SAN GABRIEL DAM FC425B-E,34.2052,-117.8608
DIVIDE,44.79,-112.06
DALY CREEK,46.18,-113.85
COPPER BOTTOM,47.06,-112.6
COLUMBIA BASIN,41.67,-116.07
FLOMOT 2E,34.2319,-100.9561
DILL'S CAMP,39.05,-111.47
THISTLE FLAT,39.24,-111.52
WAILUKU AHOS 386.6,20.886,-156.5047
GARLAND 1.0 SE,41.7267,-112.1482
MEADE 6.6 SSW,37.1956,-100.381
BUCKLIN 4 SE,37.53333,-99.58333
KILLDEER,47.3714,-102.7605
WOLF CANYON,35.9477,-106.7469
NORTH PLATTE EXP FARM,41.0569,-100.7494
ENID,36.4194,-97.8747
REES FLAT,39.5,-111.73
HAMS FORK,42.15,-110.68
MALTA,48.3589,-107.8714
BROKEN BOW 2 W,41.4083,-99.675
KEESEVILLE 0.8 SE,44.495,-73.4711
PERRYTON 21 S,36.1016,-100.7394
ROCKPORT ARANSAS COUNTY AP,28.08361,-97.04639
WILMORE 16SE,37.13177,-99.05556
RED CLOUD,40.0977,-98.5197
YELLOWSTONE LAKE,44.54444,-110.42111
MALTA 7 E,48.3939,-107.7285
SCOTIA 4.0 E,41.4663,-98.6272
BRITTON,45.78861,-97.74881
SARGENTS MESA,38.29,-106.37
PHANTOM VALLEY,40.4,-105.85
CHOCOLATE GULCH,43.77,-114.42
MCCALL AP,44.88889,-116.10167
EAST BOULDER MINE,45.5,-110.08
SHICKLEY 4S,40.3619,-97.7331
DEFIANCE MINES,39.09,-114.9
BLIND PARK,44.11,-103.98
CROW CREEK,41.23,-105.38
MOANALUA 770,21.3479,-157.89101
MINNEOLA 4.3 NE,37.4864,-99.9575
CORONADO NATIONAL MEMORIAL HDQTRS,31.3455,-110.2541
WEST YELLOWSTONE GATEWAY,44.65654,-111.09019
GRAND ISLAND CENTRAL NE REGIONAL AP,40.9611,-98.3136
KEENE 3S,47.8966,-102.9208
PRESCOTT,34.5706,-112.4322
WHEATON,45.808,-96.5041
THREE RIVERS 1.7 NE,36.4584,-118.8858
EXCHEQUER DAM,37.585,-120.2672
SUSITNA VALLEY HIGH,62.13,-150.03999
SUMMIT MEADOW,38.4,-119.54
TRINCHERA,37.35,-105.23
BLACKTAIL MTN,47.98,-114.35
LASAL MOUNTAIN-LOWER,38.48,-109.29
GROS VENTRE SUMMIT,43.39,-110.13
CEDAR BLUFF 4.9 NW,38.8258,-99.7997
BISMARCK WFO,46.7716,-100.7591
SWAN VALLEY,43.4372,-111.2791
LINDEN 5.8 ENE,38.0627,-121.0079
STROUD 3 N,35.7976,-96.6657
WESTERN 2W,40.3925,-97.2397
LODI 1.0 NNW,38.136,-121.3044
WAGER GULCH,37.88,-107.36
MIDDLE FORK CAMP,39.8,-106.03
FREEDOM 16NNE MESONET,36.98694,-99.01083
SANDSTONE RS,41.11,-107.17
BURGESS JUNCTION,44.79,-107.53
CHILOQUIN 12 NW (FORT KLAMATH),42.7036,-121.9952
OTTUMWA INDUSTRIAL AP,41.1077,-92.4466
WAYNOKA,36.5758,-98.8797
LANSFORD,48.62722,-101.37639
BRITTON 13NW,45.9217,-97.93297
WALNUT CREEK 1.4 SSE,37.8846,-122.0285
FREEDOM 3SSW MESONET,36.72556,-99.14222
KILN,39.32,-106.61
CASSELTON AGRONOMY FARM,46.8769,-97.2328
LAREDO INTL AP,27.53333,-99.46667
BEAR RIVER RS,40.89,-110.83
ORTONVILLE 1N,45.3093,-96.4292
ERICK,35.2164,-99.8628
SKAGWAY AIRPORT,59.4556,-135.3239
CARMICHAEL 0.9 NE,38.6429,-121.3059
CLAY CENTER,40.5208,-98.0536
BONNERS FERRY 2.8 NNW,48.731,-116.3313
BELLEFONT 3S.,37.826,-99.6541
ANTIGO LANGLADE COUNTY AIRPORT,45.15417,-89.11056
LOBDELL LAKE,38.44,-119.37
COLUMBINE PASS,38.42,-108.38
STRAWBERRY DIVIDE,40.16,-111.21
DENNIS 1.4 SW,32.6055,-97.9454
SILVERTON,34.47222,-101.30056
ELLINWOOD NO. 1,38.365,-98.5844
LAKE OVERHOLSER,35.4879,-97.6645
SPENCER 2ENE MESONET,35.54194,-97.34139
WAYNOKA 5 S,36.51722,-98.88
PEARSALL,28.8888,-99.0897
UPPER CHENA,65.1,-144.92999
DUNKIRK CHAUTAUQUA COUNTY AP,42.49333,-79.27222
WIDTSOE #3,37.84,-111.88
LAKE SOLANO,38.492,-122.0039
PLATTSBURGH 1 S,44.6918,-73.4556
BRECKENRIDGE,39.48637,-106.04314
PITCHFORK RANCH,33.5992,-100.5319
MONUMENT CREEK,65.08,-145.87
HALEPOHAKU 111,19.7613,-155.45621
UNIV OF HAWAII 713,21.298,-157.8165
WOOD CREEK,47.45,-112.81
WATERTOWN 2 S,44.8696,-97.1155
HARRIS FLAT,37.49,-112.58
WHITE RIVER #1,39.96,-110.99
SOLDIER PARK,44.35,-107.01
CANYON,44.72,-110.51
MULLEN,42.0426,-101.0459
DANSVILLE MUNICIPAL AP,42.57083,-77.71333
PORT ANGELES 10.5 SE,48.0758,-123.3119
LAVA HOT SPRINGS,42.6194,-112.0066
MCCOOK MUNICIPAL AP,40.20639,-100.59139
BRUNING,40.3325,-97.5652
LIVINGSTON 6.6 ESE,45.6357,-110.4331
BOTTINEAU,48.8216,-100.4525
COLTON,43.78461,-96.92747
SOLDOTNA 5SSW,60.4194,-151.13361
BUFFALO PARK,40.23,-106.6
ELK PEAK,46.48,-110.71
NAPONEE,40.0783,-99.1386
VOLBORG 18 SW,45.6678,-105.899
MOOSE,43.65358,-110.71681
CRESTED BUTTE,38.8738,-106.9772
BELGRADE,41.4636,-98.0738
YREKA,41.7036,-122.6408
MONROE AIRPORT,35.01694,-80.62056
MARTINEZ 0.8 SSE,37.9898,-122.1085
WESSINGTON SPRINGS,44.0761,-98.5705
BLACK MOUNTAIN,40.89,-105.66
ROCKER PEAK,46.36,-112.26
LEWISTOWN 11 SSE,46.9056,-109.4114
WARD MOUNTAIN,39.13,-114.96
BIG CREEK SUM,39.29,-117.11
DRAW CREEK,41.66,-115.32
SILVER CREEK,42.96,-121.18
VERNON CREEK,39.94,-112.41
HANSEN SAWMILL,44.26,-106.98
LA RIVIERA 1.0 NE,38.5753,-121.34
CLIMAX,39.3671,-106.1898
POTLATCH 3 NNE,46.9603,-116.855
COLSTRIP,45.8944,-106.6336
CLOUDCROFT,32.9544,-105.7352
ANDERSON FAA AIRPORT,34.4977,-82.7097
BIG STONE CITY 2 NW,45.2995,-96.4997
LOS FRESNOS 0.3 NE,26.0771,-97.4759
HAYDEN PASS,38.29,-105.85
MCCOY PARK,39.6,-106.54
RIO SANTA BARBARA,36.07,-105.63
POLE CREEK R.S.,41.87,-115.25
RICHMOND 0.5 WNW,41.9221,-111.8193
YELLOWSTONE NP EAST ENT,44.48874,-110.0038
AVON,42.9203,-77.7557
JUNCTION KIMBLE COUNTY AP,30.51083,-99.76639
WALNUT CREEK 1.7 SSE,37.8783,-122.0338
LAREDO 2,27.5684,-99.4982
FAIRBURY 5S,40.0738,-97.1669
ASHLAND,37.1941,-99.7632
MC HENRY 3W,47.5808,-98.6422
ALVA 7SSW MESONET,36.70806,-98.70944
TALKEETNA 7.6 S,62.2272,-150.0731
BURNT MTN,45.24,-109.46
PETERSON MEADOWS,46.13,-113.31
STREETER 5 NW,46.7154,-99.4475
BUCKSKIN LOWER,41.75,-117.53
SOUTH BRUSH CREEK,41.33,-106.5
DODGE CITY 1.9 N,37.7858,-100.0121
DRESDEN,39.62523,-100.42339
MAUNA LOA 511,21.13278,-157.21333
MCCALL,44.8871,-116.1046
IDYLLWILD FIRE DEPT,33.7572,-116.7066
OCATE 2 NW,36.1838,-105.0608
OFFERLE 5 S,37.8244,-99.5505
DAISY PEAK,46.67,-110.33
MIDDLE POWDER,43.63,-107.18
MORAVIA 2 NNE,35.1464,-99.4956
COURTENAY 1 NW,47.2408,-98.5838
BROKEN BOW MUNICIPAL AP,41.43333,-99.63333
NIAGARA FALLS INTL AP,43.10833,-78.93806
ROY LAKE,45.70874,-97.43398
PIERCE,42.1957,-97.5206
CLINTON-SHERMAN AIRPORT,35.3568,-99.2042
CLEAR CREEK #2,39.89,-111.25
SAN FRANCISCO DOWNTOWN,37.7705,-122.4269
DODGE CITY 2.5 NW,37.7773,-100.0536
HOWARD,44.01214,-97.53153
WELLINGTON,34.8422,-100.2102
ACADEMY 2NE,43.4891,-99.063
MAZAMA,48.6007,-120.4276
RED LAKE FALLS,47.8879,-96.2658
ELSMERE 9 ENE,42.1717,-100.0106
HAYTI,44.6633,-97.2266
BEAVER CK VILLAGE,39.6,-106.51
INDIAN CANYON,39.89,-110.75
ASHLAND 7.5 SE,37.111,-99.6717
JETMORE 8NNW,38.1963,-99.9175
AINSWORTH,42.5522,-99.8555
STAPLETON 5W,41.45805,-100.59848
HELENA 1 SSE,36.538,-98.2661
ROCK HILL YORK COUNTY AP,34.98694,-81.0575
NORTHGATE 5 ESE,48.9676,-102.1702
MEMPHIS,34.72611,-100.53722
SUNDANCE 8 NNW,44.5169,-104.4363
NESS CITY,38.4538,-99.89462
GEARY 9.8 WNW,35.6848,-98.4744
MICHIGAN CREEK,39.44,-105.91
STRAWBERRY,42.13,-120.84
BOWMAN SPRINGS,45.36,-118.47
BEAVER DAMS,39.14,-111.56
PLAIN,47.7849,-120.6455
WINTER PARK,39.8683,-105.7638
JUNCTION 4SSW,30.4452,-99.8044
MOOSE 1 NNE,43.6615,-110.712
MARKLEY COVE,38.4916,-122.1241
LOGAN UTAH ST U,41.7456,-111.8033
MERIDEN MARKHAM MUNICIPAL AP,41.50972,-72.82778
BROCKPORT 0.6 WNW,43.2161,-77.9525
MITCHELL,43.71524,-98.0354
WEBSTER,45.333,-97.5227
VIRGINIA LAKES RIDGE,38.07,-119.23
N FK ELK CREEK,46.87,-113.28
DE SMET 0.2 SSE,44.3839,-97.5462
KNICKERBOCKER 3.2 SW,31.2467,-100.6723
PERRY 6 NW,39.8058,-90.8236
SACO 1 NNW,48.4661,-107.3528
STEAMBOAT SPRINGS 2.5 N,40.514,-106.824
JAYTON,33.25426,-100.57305
FLAGSTAFF PULLIAM AP,35.1441,-111.6663
HORSE MEADOW,38.84,-119.89
NEWPORT,42.6008,-99.3333
KENDALL R.S.,43.25,-110.02
VICI,36.1509,-99.3004
MULESHOE NTL WLR,33.95444,-102.77833
AURORA 4N,40.9311,-97.9786
JULIAN CDF,33.0763,-116.5925
MARTINEZ 2.2 SW,37.9744,-122.1384
COAL CREEK CANYON,39.8958,-105.3847
HEWINTA,40.95,-110.48
PADDOCK LAKE 0.3 SSW,42.5676,-88.104
PHILLIPSBURG #2,39.7533,-99.3105
ROCKSPRINGS,29.94667,-100.17333
GREENSBURG,37.6025,-99.3021
SILVER GATE,45.0156,-109.9684
